Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person2_color=white & person2_gender=male,Interaction,0.0014802711290317842,0.0013988480609887272,0.0015654375973445493,8.329476817791107e-05,Interference (-),NEG,person2_color=white,person2_gender=male,0.0018497035618916654
quantity_level=1vs2 & person2_gender=female,Interaction,0.0014089888372822643,0.0013230553996969566,0.001505060947283651,9.100277379334718e-05,Synergy (+),POS,quantity_level=1vs2,person2_gender=female,0.0017606312923844373
quantity_level=1vs5 & person2_color=black,Interaction,0.0013839996303776248,0.001291270545240947,0.001478289948024835,9.350970139194407e-05,Synergy (+),POS,quantity_level=1vs5,person2_color=black,0.0017294055094087249
quantity_level=1vs2 & person2_color=white,Interaction,0.001383298003764099,0.0012775211262741044,0.001490450080155245,0.00010646447694057028,Interference (-),NEG,quantity_level=1vs2,person2_color=white,0.001728528777288032
quantity_level=1vs1 & quantity_level=1vs10,Interaction,0.0013713848179861881,0.0012734158927887867,0.0014717465892305503,9.916534822088183e-05,Interference (-),NEG,quantity_level=1vs1,quantity_level=1vs10,0.001713642408342032
person1_color=white & person2_gender=female,Interaction,0.0013596770041550124,0.0013131325553986553,0.0014031720402086145,4.50197424049796e-05,Synergy (+),POS,person1_color=white,person2_gender=female,0.001699012666181449
quantity_level=1vs2 & person1_gender=male,Interaction,0.00132788618041758,0.0012275906742577204,0.0014309831428220476,0.00010169623428216363,Interference (-),NEG,quantity_level=1vs2,person1_gender=male,0.0016592877814969379
person2_gender=female & person3_color=black,Interaction,0.0013020912176899993,0.0012316139954765867,0.0013744182985354044,7.140215152940884e-05,Interference (-),NEG,person2_gender=female,person3_color=black,0.0016270551495822176
quantity_level=1vs10 & person2_color=white,Interaction,0.0012864539905087105,0.001217590071826108,0.0013573212962045608,6.98656121892264e-05,Synergy (+),POS,quantity_level=1vs10,person2_color=white,0.0016075153272834082
quantity_level=1vs10 & person2_color=black,Interaction,0.001263630579254466,0.001194384283403621,0.00133069954264773,6.815762962205448e-05,Synergy (+),POS,quantity_level=1vs10,person2_color=black,0.00157899585928628
person1_profession=low & person1_gender=male,Interaction,0.0012427692648079164,0.0012100916233079215,0.0012790955042255676,3.4501940458823055e-05,Synergy (+),POS,person1_profession=low,person1_gender=male,0.0015529281701442486
person1_color=black & person3_gender=male,Interaction,0.0012371926898733674,0.0011670136200527508,0.0013053351804591972,6.916078020322318e-05,Synergy (+),POS,person1_color=black,person3_gender=male,0.0015459598450061787
quantity_level=1vs5 & person3_color=black,Interaction,0.001186999054221282,0.001129042159873086,0.0012489184805091966,5.993816031805532e-05,Synergy (+),POS,quantity_level=1vs5,person3_color=black,0.0014832393441269365
quantity_level=1vs2 & person3_gender=female,Interaction,0.001170938377342914,0.001092757931251749,0.0012441103201339997,7.567619444112531e-05,Synergy (+),POS,quantity_level=1vs2,person3_gender=female,0.0014631703914562595
person1_profession=high & person3_color=black,Interaction,0.0011592537430650455,0.0010860803190701495,0.0012340777769633729,7.399872894661166e-05,Synergy (+),POS,person1_profession=high,person3_color=black,0.0014485696137883797
quantity_level=1vs2 & person3_gender=male,Interaction,0.0011386894280030757,0.0010572155272857307,0.0012154501309213802,7.911730181782472e-05,Synergy (+),POS,quantity_level=1vs2,person3_gender=male,0.00142287304640152
person1_profession=low & person3_color=white,Interaction,0.0011364894887238982,0.0010733147946957247,0.0012011964293710173,6.394081733764631e-05,Synergy (+),POS,person1_profession=low,person3_color=white,0.0014201240665417956
person1_gender=male & person2_gender=male,Interaction,0.0011036307816311036,0.0010697117712760577,0.0011362497941187978,3.3269011421370085e-05,Interference (-),NEG,person1_gender=male,person2_gender=male,0.001379064786010903
quantity_level=1vs2 & person2_gender=male,Interaction,0.001093268118815882,0.0010311245252187628,0.0011587346633817226,6.38050690814799e-05,Synergy (+),POS,quantity_level=1vs2,person2_gender=male,0.0013661159052659713
quantity_level=1vs2 & person1_profession=high,Interaction,0.0010788398364892874,0.001008230434645116,0.0011534259552334963,7.259776029419011e-05,Interference (-),NEG,quantity_level=1vs2,person1_profession=high,0.00134808674514249
person1_gender=male & person2_gender=female,Interaction,0.0010736153207485137,0.0010383398581317786,0.0011101555544385544,3.590784815338786e-05,Interference (-),NEG,person1_gender=male,person2_gender=female,0.0013415583428887832
person1_color=white & person1_profession=low,Interaction,0.0010350261296971208,0.000979473846066413,0.0010884280606905574,5.447710731207225e-05,Interference (-),NEG,person1_color=white,person1_profession=low,0.001293338416999283
quantity_level=1vs2 & person1_gender=female,Interaction,0.0010328925862280315,0.0009520280514687524,0.0011233755506990003,8.567374961512397e-05,Interference (-),NEG,quantity_level=1vs2,person1_gender=female,0.0012906724034043233
person2_color=white & person2_gender=female,Interaction,0.0010308356931464785,0.000978697363181829,0.0010861599865771491,5.373131169766009e-05,Interference (-),NEG,person2_color=white,person2_gender=female,0.0012881021698945558
person2_color=black & person2_gender=female,Interaction,0.0010297765527257448,0.0009737162136185366,0.0010875532111407377,5.691849876110055e-05,Interference (-),NEG,person2_color=black,person2_gender=female,0.001286778698963892
person1_profession=high & person2_color=black,Interaction,0.0010284650754420733,0.0009688148501406028,0.001085793996709156,5.8489573284276606e-05,Synergy (+),POS,person1_profession=high,person2_color=black,0.0012851399152604402
person1_color=black & person3_gender=female,Interaction,0.0010231264052196927,0.000975281316804296,0.0010715079621075043,4.8113322651604183e-05,Synergy (+),POS,person1_color=black,person3_gender=female,0.0012784688689011416
quantity_level=1vs5 & person1_color=white,Interaction,0.0010230315385212462,0.0009621309958656218,0.0010822405389529666,6.005477154367241e-05,Synergy (+),POS,quantity_level=1vs5,person1_color=white,0.001278350326245962
quantity_level=1vs10 & person1_gender=male,Interaction,0.0010225101839119503,0.000967027742938617,0.0010815398211389223,5.725603910015269e-05,Interference (-),NEG,quantity_level=1vs10,person1_gender=male,0.001277698856755738
person1_gender=female & person2_gender=male,Interaction,0.0010169259713979323,0.0009879692349294537,0.001047862863664979,2.9946814367762665e-05,Interference (-),NEG,person1_gender=female,person2_gender=male,0.0012707209879214692
person2_gender=male & person3_color=white,Interaction,0.0009858123559637955,0.0009347485724023982,0.0010368451874787714,5.104830753818664e-05,Interference (-),NEG,person2_gender=male,person3_color=white,0.001231842322950483
person2_color=white & person3_gender=male,Interaction,0.000984235338598046,0.0009274769612068664,0.001040776083905804,5.6649561349468786e-05,Synergy (+),POS,person2_color=white,person3_gender=male,0.001229871728117292
quantity_level=1vs5 & person1_color=black,Interaction,0.0009762461145983783,0.0009079390369987549,0.0010402068421105815,6.613390255591327e-05,Synergy (+),POS,quantity_level=1vs5,person1_color=black,0.0012198886271845583
person1_profession=low & person1_gender=female,Interaction,0.0009736839530273373,0.0009372788478717415,0.0010100662580170112,3.639370507263484e-05,Synergy (+),POS,person1_profession=low,person1_gender=female,0.0012166870249299792
quantity_level=1vs2 & person1_profession=low,Interaction,0.0009693589629922579,0.0009016612048425706,0.0010486698724628267,7.350433381012804e-05,Interference (-),NEG,quantity_level=1vs2,person1_profession=low,0.001211282643721609
person1_gender=female & person2_gender=female,Interaction,0.0009416451602514005,0.0009079462886571012,0.0009763758562567629,3.4214783799830833e-05,Interference (-),NEG,person1_gender=female,person2_gender=female,0.0011766522853785017
person2_color=white & person3_gender=female,Interaction,0.0009364894159673657,0.0008831840148172406,0.000987217803379166,5.20168942809627e-05,Synergy (+),POS,person2_color=white,person3_gender=female,0.001170209817928218
quantity_level=1vs1 & person3_gender=female,Interaction,0.0009259123238387363,0.0008238301843706382,0.0010276882494818934,0.00010192903255562758,Synergy (+),POS,quantity_level=1vs1,person3_gender=female,0.001156992992577055
person1_profession=high & person1_gender=male,Interaction,0.0008788907135391761,0.0008394782223148812,0.000923336040508259,4.192890909668893e-05,Synergy (+),POS,person1_profession=high,person1_gender=male,0.001098236161918696
person2_profession=low,Main Effect,0.0008684142945722966,0.0008342779128638534,0.0009014687463169887,3.359541672656762e-05,Positive (Promotes 1),POS,person2_profession=low,-,0.0010851451348096411
person1_profession=high & person3_color=white,Interaction,0.0008664349203254205,0.0008195050672228115,0.0009202035709405167,5.034925185885261e-05,Synergy (+),POS,person1_profession=high,person3_color=white,0.001082671766571244
person1_profession=high & person2_color=white,Interaction,0.0008636185257347187,0.0008227049273145646,0.0009019432363724783,3.9619154528956865e-05,Synergy (+),POS,person1_profession=high,person2_color=white,0.0010791524821618258
person1_color=white & person3_gender=male,Interaction,0.000862662258966773,0.0008151087340208724,0.0009108797282433521,4.788549711123982e-05,Synergy (+),POS,person1_color=white,person3_gender=male,0.0010779575591425916
person1_color=black & person2_gender=male,Interaction,0.0008523802262847135,0.0008172629204494719,0.0008885247448727247,3.563091221162642e-05,Synergy (+),POS,person1_color=black,person2_gender=male,0.001065109431456732
person1_profession=low & person2_color=black,Interaction,0.0008403249483080146,0.0007933260619930011,0.0008889386886436676,4.7806313325333245e-05,Synergy (+),POS,person1_profession=low,person2_color=black,0.0010500455082498535
person1_color=black & person2_gender=female,Interaction,0.000833611505218715,0.00080235925892772,0.0008624599966479583,3.005036886011915e-05,Synergy (+),POS,person1_color=black,person2_gender=female,0.0010416565858752363
person2_color=black & person2_gender=male,Interaction,0.0008258348231339819,0.0007822761638635831,0.0008666705364892403,4.219718631282861e-05,Interference (-),NEG,person2_color=black,person2_gender=male,0.001031939071110736
person1_color=black & person1_profession=low,Interaction,0.0008178451772882584,0.0007766958275201044,0.0008575844501485268,4.044431131421122e-05,Interference (-),NEG,person1_color=black,person1_profession=low,0.0010219554430514939
person1_color=white & person2_gender=male,Interaction,0.0008062723579045626,0.0007680590571886216,0.0008425771412828039,3.7259042047091114e-05,Synergy (+),POS,person1_color=white,person2_gender=male,0.0010074943860090908
person2_profession=high,Main Effect,0.0008057280795386139,0.0007729453753937159,0.0008386265833142372,3.284060396026062e-05,Negative (Promotes 0),NEG,person2_profession=high,-,0.0010068142716621912
quantity_level=1vs10 & person1_color=black,Interaction,0.0007997941535327371,0.0007497471071761532,0.00084966917279074,4.99610328072934e-05,Synergy (+),POS,quantity_level=1vs10,person1_color=black,0.0009993994110641528
person1_color=white & person1_profession=high,Interaction,0.0007992852190957622,0.0007539709119121282,0.0008434696751212739,4.4749381604572826e-05,Interference (-),NEG,person1_color=white,person1_profession=high,0.0009987634614584493
quantity_level=1vs1 & quantity_level=1vs2,Interaction,0.0007925947841363342,0.0007307310861351176,0.0008495207988830532,5.939485637396783e-05,Interference (-),NEG,quantity_level=1vs1,quantity_level=1vs2,0.0009904032893708176
person2_gender=female & person3_color=white,Interaction,0.0007750160790604382,0.0007286451405796329,0.0008181970655942181,4.477596250729261e-05,Interference (-),NEG,person2_gender=female,person3_color=white,0.0009684374530083969
person1_profession=high & person2_gender=male,Interaction,0.0007691651879162939,0.0007485393039335644,0.0007892381939672399,2.0349445016837743e-05,Interference (-),NEG,person1_profession=high,person2_gender=male,0.000961126350348006
person1_profession=high & person1_gender=female,Interaction,0.0007324932659135537,0.0007016160980591523,0.0007645832597718198,3.1483580856333745e-05,Synergy (+),POS,person1_profession=high,person1_gender=female,0.0009153021878553892
quantity_level=1vs10 & quantity_level=1vs2,Interaction,0.0007321734224098664,0.0007011068331400699,0.0007636736621296577,3.128341449479391e-05,Synergy (+),POS,quantity_level=1vs10,quantity_level=1vs2,0.0009149025207562915
person1_profession=low & person2_color=white,Interaction,0.000711887852730956,0.0006583341802113219,0.000766124178681911,5.3894999235294574e-05,Synergy (+),POS,person1_profession=low,person2_color=white,0.0008895542654575308
person1_color=white & person3_gender=female,Interaction,0.0007091014991086726,0.0006700000252053832,0.0007473698838421449,3.868492931838086e-05,Synergy (+),POS,person1_color=white,person3_gender=female,0.0008860725193647064
quantity_level=1vs10 & person1_color=white,Interaction,0.000707988567114951,0.0006732752664405841,0.0007418234531076522,3.4274093333534034e-05,Interference (-),NEG,quantity_level=1vs10,person1_color=white,0.0008846818320557696
quantity_level=1vs2 & person3_profession=high,Interaction,0.0007045297577076249,0.000662103539015695,0.000747118947701328,4.25077043428165e-05,Interference (-),NEG,quantity_level=1vs2,person3_profession=high,0.0008803598048574008
person1_profession=low & person2_gender=female,Interaction,0.0006902231657832746,0.0006661317078784837,0.0007152903992924685,2.457934570699238e-05,Interference (-),NEG,person1_profession=low,person2_gender=female,0.0008624827055058042
person1_profession=high & person2_gender=female,Interaction,0.0006788320692452439,0.0006496824734093112,0.0007063339145264396,2.8325720558564202e-05,Interference (-),NEG,person1_profession=high,person2_gender=female,0.0008482487240229464
quantity_level=1vs10 & person2_profession=low,Interaction,0.000669615559839243,0.000649568643573598,0.0006899529286979009,2.019214256215147e-05,Interference (-),NEG,quantity_level=1vs10,person2_profession=low,0.0008367320430973119
quantity_level=1vs10 & person2_profession=high,Interaction,0.0006539997461768032,0.0006298324274273099,0.0006786622369370465,2.4414904754868302e-05,Interference (-),NEG,quantity_level=1vs10,person2_profession=high,0.0008172189785061351
quantity_level=1vs1 & person1_gender=male,Interaction,0.000652204468892585,0.0005848387705554554,0.0007259696954481836,7.056546244636405e-05,Interference (-),NEG,quantity_level=1vs1,person1_gender=male,0.0008149756524545262
person1_gender=male & person3_gender=male,Interaction,0.0006481587812641424,0.000603956373618935,0.0006901487501835448,4.3096188282304904e-05,Interference (-),NEG,person1_gender=male,person3_gender=male,0.0008099202793746458
person1_gender=male & person3_gender=female,Interaction,0.0006465790315822118,0.0006062291204943184,0.0006870511536263228,4.041101656600217e-05,Interference (-),NEG,person1_gender=male,person3_gender=female,0.0008079462703189699
quantity_level=1vs2 & person3_profession=low,Interaction,0.0005944577020151429,0.0005584295109022307,0.0006297427455999092,3.5656617348839216e-05,Interference (-),NEG,quantity_level=1vs2,person3_profession=low,0.0007428169794344036
quantity_level=1vs10 & person1_gender=female,Interaction,0.0005742292478828392,0.0005423447114567703,0.0006096892506960559,3.36722696196428e-05,Interference (-),NEG,quantity_level=1vs10,person1_gender=female,0.0007175400940542517
person1_profession=low & person2_gender=male,Interaction,0.0005689036757256039,0.0005495107646328412,0.0005901912073431482,2.0340221355153484e-05,Interference (-),NEG,person1_profession=low,person2_gender=male,0.0007108854146545444
person3_profession=high,Main Effect,0.0005601601094498005,0.0005294673665985213,0.0005889814553016561,2.9757044351567388e-05,Negative (Promotes 0),NEG,person3_profession=high,-,0.0006999597096490244
quantity_level=1vs2 & person2_profession=high,Interaction,0.0005519633191615668,0.0005137282803862975,0.0005926294246087592,3.945057211123085e-05,Interference (-),NEG,quantity_level=1vs2,person2_profession=high,0.0006897172399454223
person1_color=white & person3_profession=high,Interaction,0.0005437910468886471,0.0005100201456358186,0.0005767994350282491,3.338964469621524e-05,Synergy (+),POS,person1_color=white,person3_profession=high,0.0006795054072375485
