Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person1_color=white & person2_gender=male,Interaction,0.03291865541996624,0.03127769554294085,0.03450488132739796,0.001613592892228552,Synergy (+),POS,person1_color=white,person2_gender=male,0.0023968493675333956
person2_profession=high & person2_gender=female,Interaction,0.032766538175615194,0.0313863780702752,0.03408931729441046,0.0013514696120676302,Interference (-),NEG,person2_profession=high,person2_gender=female,0.0023857735165831594
quantity_level=1vs2 & person1_gender=male,Interaction,0.032762857014064624,0.03047180715018385,0.03543749938674277,0.0024828461182794578,Interference (-),NEG,quantity_level=1vs2,person1_gender=male,0.0023855054865065447
quantity_level=1vs5 & person1_color=black,Interaction,0.03254231495646622,0.03041036049958225,0.03473098419802846,0.002160311849223105,Synergy (+),POS,quantity_level=1vs5,person1_color=black,0.002369447537464415
person2_gender=male & person3_profession=high,Interaction,0.032087925592844416,0.030371334106435294,0.033685331104522424,0.001656998499043565,Synergy (+),POS,person2_gender=male,person3_profession=high,0.0023363628672396935
person3_color=black & person3_gender=female,Interaction,0.031483449323148255,0.029988295941667974,0.032931614930902596,0.0014716594946173108,Synergy (+),POS,person3_color=black,person3_gender=female,0.0022923501775892097
person1_profession=high & person3_profession=high,Interaction,0.0314717856817025,0.030103643605847104,0.03283007999051068,0.001363218192331787,Interference (-),NEG,person1_profession=high,person3_profession=high,0.002291500932950699
person1_gender=female & person3_color=white,Interaction,0.03134692509675584,0.029883529291900378,0.032798385114450476,0.0014574279112750492,Interference (-),NEG,person1_gender=female,person3_color=white,0.002282409674202696
person1_profession=low & person1_gender=male,Interaction,0.03131778679265159,0.0297962971379355,0.03272451780885754,0.0014641103354610194,Synergy (+),POS,person1_profession=low,person1_gender=male,0.0022802880770453316
quantity_level=1vs10 & person2_gender=male,Interaction,0.031299814886476825,0.02926866524472143,0.0332424423785979,0.001986888566938235,Synergy (+),POS,quantity_level=1vs10,person2_gender=male,0.0022789795195906357
person1_profession=low & person3_color=black,Interaction,0.031214758483866293,0.029474662678204613,0.03287054489194414,0.0016979411068697627,Interference (-),NEG,person1_profession=low,person3_color=black,0.0022727864542238753
person2_profession=low & person2_gender=male,Interaction,0.03110948439993221,0.02980241842690395,0.03245563647234401,0.0013266090227200284,Interference (-),NEG,person2_profession=low,person2_gender=male,0.002265121313643983
quantity_level=1vs5 & person2_profession=high,Interaction,0.03097633970823079,0.029470136072493037,0.032546619299723176,0.0015382416136150694,Interference (-),NEG,quantity_level=1vs5,person2_profession=high,0.002255426878496993
person1_color=white & person3_gender=female,Interaction,0.030802417019254805,0.029000796806104,0.032638215364249455,0.0018187092790727284,Interference (-),NEG,person1_color=white,person3_gender=female,0.0022427633452586655
person1_gender=male & person2_profession=high,Interaction,0.03071895106442719,0.029290877453179116,0.03210005681764083,0.001404589682230858,Interference (-),NEG,person1_gender=male,person2_profession=high,0.0022366860824273955
quantity_level=1vs5 & person2_gender=male,Interaction,0.030626326206878284,0.028838338643974854,0.03244953284965553,0.0018055971028403377,Synergy (+),POS,quantity_level=1vs5,person2_gender=male,0.0022299419481849225
person1_color=white & person1_gender=female,Interaction,0.030514433866248657,0.029200748406016438,0.03187470188700063,0.0013369767404920966,Interference (-),NEG,person1_color=white,person1_gender=female,0.0022217949238776268
person2_gender=female & person3_color=black,Interaction,0.030420297529707038,0.028871670093673443,0.03195418342015067,0.0015412566632386129,Interference (-),NEG,person2_gender=female,person3_color=black,0.0022149407369181913
quantity_level=1vs2 & person2_color=black,Interaction,0.030355459203181764,0.02801665717597688,0.03276588298400888,0.002374612904015999,Interference (-),NEG,quantity_level=1vs2,person2_color=black,0.0022102197755076666
quantity_level=1vs2 & person2_profession=low,Interaction,0.03007140121076799,0.02799426951871065,0.032237342467837535,0.0021215364745634426,Interference (-),NEG,quantity_level=1vs2,person2_profession=low,0.0021895371500852802
person1_color=black & person2_gender=male,Interaction,0.02992039941258109,0.028363107180585923,0.031430003200424925,0.0015334480099195007,Synergy (+),POS,person1_color=black,person2_gender=male,0.002178542516195673
person1_profession=low & person3_profession=high,Interaction,0.029908088778303334,0.028642927826007667,0.031232577317128196,0.0012948247455602645,Synergy (+),POS,person1_profession=low,person3_profession=high,0.0021776461631822785
person3_color=black & person3_gender=male,Interaction,0.02977390931640702,0.028304545527806327,0.03147970767403849,0.0015875810731160803,Synergy (+),POS,person3_color=black,person3_gender=male,0.002167876385095076
quantity_level=1vs1 & person1_gender=male,Interaction,0.02968258163399986,0.026815515524483073,0.032604372973461145,0.0028944287244890357,Interference (-),NEG,quantity_level=1vs1,person1_gender=male,0.00216122669983232
quantity_level=1vs2 & person2_color=white,Interaction,0.029660315896684136,0.027454866904025464,0.031958991050363754,0.002252062073169145,Interference (-),NEG,quantity_level=1vs2,person2_color=white,0.002159605503045209
person2_gender=male & person3_profession=low,Interaction,0.029385471774188245,0.027818152451364948,0.030930246017476615,0.0015560467830558339,Synergy (+),POS,person2_gender=male,person3_profession=low,0.002139593751265852
person1_profession=high & person2_gender=female,Interaction,0.029241783754187258,0.027769958987078375,0.030750682182639967,0.0014903615977807962,Interference (-),NEG,person1_profession=high,person2_gender=female,0.0021291316429121617
quantity_level=1vs1 & person1_gender=female,Interaction,0.029150421781979855,0.026189264685144785,0.032038747403908586,0.0029247413593819008,Interference (-),NEG,quantity_level=1vs1,person1_gender=female,0.0021224794609652313
quantity_level=1vs1 & person2_gender=female,Interaction,0.02904084016301567,0.02600004703400282,0.032040065787823056,0.0030200093769101183,Interference (-),NEG,quantity_level=1vs1,person2_gender=female,0.0021145006832552437
quantity_level=1vs10 & person3_gender=male,Interaction,0.02899190173346823,0.02751626927664508,0.030593915947716783,0.0015388233355358508,Synergy (+),POS,quantity_level=1vs10,person3_gender=male,0.0021109374136619873
quantity_level=1vs5 & person1_gender=female,Interaction,0.028985900056684905,0.027240709082043502,0.030562902636567895,0.0016610967772621964,Interference (-),NEG,quantity_level=1vs5,person1_gender=female,0.002110500423905913
quantity_level=1vs5 & person3_profession=high,Interaction,0.028865618804585512,0.027356425090771155,0.030498895641418573,0.001571235275323709,Synergy (+),POS,quantity_level=1vs5,person3_profession=high,0.0021017425922344015
quantity_level=1vs2 & person1_profession=low,Interaction,0.02875366466847768,0.026637499010228213,0.031005759919785807,0.0021841304547787974,Interference (-),NEG,quantity_level=1vs2,person1_profession=low,0.00209359106851937
person1_color=white & person2_gender=female,Interaction,0.02867037858874691,0.027281715257715587,0.030132974066811022,0.0014256294045477177,Synergy (+),POS,person1_color=white,person2_gender=female,0.002087526902623762
person1_gender=male & person3_profession=low,Interaction,0.02851269040568252,0.02708479352137987,0.02986562283210846,0.0013904146553642954,Interference (-),NEG,person1_gender=male,person3_profession=low,0.002076045424506763
person1_gender=male & person2_color=black,Interaction,0.028387950340546114,0.02669675958192244,0.03012429530447833,0.0017137678612779445,Interference (-),NEG,person1_gender=male,person2_color=black,0.002066962940960156
person1_gender=female & person2_gender=female,Interaction,0.028235387509231262,0.026930142223885338,0.029597012322487567,0.0013334350493011144,Interference (-),NEG,person1_gender=female,person2_gender=female,0.0020558546462536745
person3_profession=low & person3_gender=male,Interaction,0.028100211870703464,0.026877369319417414,0.029328387764414186,0.0012255092224983857,Interference (-),NEG,person3_profession=low,person3_gender=male,0.00204601233527293
quantity_level=1vs2 & person3_profession=high,Interaction,0.02809587215393643,0.025925899226066584,0.030292241775871347,0.0021831712749023815,Interference (-),NEG,quantity_level=1vs2,person3_profession=high,0.0020456963549494436
quantity_level=1vs1 & person2_gender=male,Interaction,0.02804837340565321,0.025032914438067672,0.030835202525945387,0.0029011440439388574,Interference (-),NEG,quantity_level=1vs1,person2_gender=male,0.0020422379103887884
person2_profession=low & person2_gender=female,Interaction,0.027857467285768545,0.02674394670257349,0.02904603272008158,0.0011510430087540453,Interference (-),NEG,person2_profession=low,person2_gender=female,0.0020283377918430506
quantity_level=1vs5 & person1_color=white,Interaction,0.027825000120159375,0.026002749798755973,0.02968088907633942,0.0018390696387917231,Synergy (+),POS,quantity_level=1vs5,person1_color=white,0.0020259738160255955
person1_gender=female & person3_gender=male,Interaction,0.02776082127547273,0.026359787286920133,0.02907564385817527,0.001357928285627568,Interference (-),NEG,person1_gender=female,person3_gender=male,0.0020213008723304862
person2_color=black & person3_gender=male,Interaction,0.02769136056908587,0.025941850847889296,0.02940295975755809,0.0017305544548343963,Interference (-),NEG,person2_color=black,person3_gender=male,0.002016243349535348
person1_gender=female & person3_color=black,Interaction,0.027486632098732925,0.02603989790876244,0.028866613581767595,0.0014133578365025778,Interference (-),NEG,person1_gender=female,person3_color=black,0.002001336807988578
person2_profession=low & person3_gender=male,Interaction,0.027428564358909596,0.025900326508551286,0.028989151380300185,0.0015444124358744496,Interference (-),NEG,person2_profession=low,person3_gender=male,0.001997108821647884
person2_profession=high & person2_gender=male,Interaction,0.027229607999761513,0.025945679563239628,0.028457446663994107,0.0012558835503772396,Interference (-),NEG,person2_profession=high,person2_gender=male,0.0019826225548940602
person1_gender=male & person2_gender=female,Interaction,0.026975176137685422,0.025680324604087132,0.02828906349994689,0.0013043694479298786,Interference (-),NEG,person1_gender=male,person2_gender=female,0.001964097045880483
person1_gender=male & person3_profession=high,Interaction,0.02676358273433886,0.0253741239407856,0.0280213794092254,0.0013236277342198993,Interference (-),NEG,person1_gender=male,person3_profession=high,0.0019486906597898218
quantity_level=1vs2 & person2_gender=female,Interaction,0.02672663053828986,0.02430519595890817,0.02902945031548907,0.0023621271782904504,Synergy (+),POS,quantity_level=1vs2,person2_gender=female,0.0019460001231746688
quantity_level=1vs2 & person2_gender=male,Interaction,0.026604426473053503,0.024396535292719023,0.02877140810841183,0.0021874364078464034,Interference (-),NEG,quantity_level=1vs2,person2_gender=male,0.0019371022890215125
quantity_level=1vs2 & person3_profession=low,Interaction,0.026452696304479155,0.024589363664219478,0.028453677431926973,0.001932156883853748,Interference (-),NEG,quantity_level=1vs2,person3_profession=low,0.0019260546215532177
person2_profession=high & person3_gender=female,Interaction,0.026231990495340907,0.024804907154790008,0.02775237257293465,0.0014737327090723201,Synergy (+),POS,person2_profession=high,person3_gender=female,0.0019099847495522154
person3_color=black & person3_profession=low,Interaction,0.02609716582518099,0.024798182263219858,0.027392150193215253,0.0012969839649976979,Interference (-),NEG,person3_color=black,person3_profession=low,0.0019001679930268354
person1_gender=male & person3_gender=male,Interaction,0.025928543843239962,0.024583795233043264,0.02729702672941908,0.0013566157481879077,Interference (-),NEG,person1_gender=male,person3_gender=male,0.001887890411041441
person1_color=white & person3_profession=low,Interaction,0.02585167919795153,0.02463561001326382,0.027176475657089423,0.0012704328219128019,Synergy (+),POS,person1_color=white,person3_profession=low,0.0018822937979934634
person1_color=black & person3_profession=low,Interaction,0.025703971163611866,0.02434244413315619,0.027306664268733617,0.001482110067788714,Synergy (+),POS,person1_color=black,person3_profession=low,0.0018715389872586395
