Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
quantity_level=1vs2 & person3_color=black,Interaction,0.11993809687893757,0.11363356768825066,0.1258039211533379,0.006085176732543628,Synergy (+),POS,quantity_level=1vs2,person3_color=black,0.004823693428858989
quantity_level=1vs10 & person2_gender=female,Interaction,0.11848875336828786,0.1124773115411421,0.12435545036159845,0.005939069410228176,Synergy (+),POS,quantity_level=1vs10,person2_gender=female,0.0047654034530263956
person1_profession=high & person2_gender=male,Interaction,0.11736774710971414,0.1143153587244206,0.1206088303054654,0.003146735790522402,Interference (-),NEG,person1_profession=high,person2_gender=male,0.004720318607894578
quantity_level=1vs10 & person3_profession=high,Interaction,0.11655439440700555,0.11074431642760295,0.1220692614438878,0.005662472508142426,Synergy (+),POS,quantity_level=1vs10,person3_profession=high,0.004687607032594528
person1_color=black & person1_gender=female,Interaction,0.11614406155029937,0.11185788391131184,0.12049850197979545,0.004320309034241805,Synergy (+),POS,person1_color=black,person1_gender=female,0.004671104186909587
quantity_level=1vs2 & person2_gender=female,Interaction,0.11614273181207403,0.1107301065753037,0.12158356853846769,0.005426730981581994,Synergy (+),POS,quantity_level=1vs2,person2_gender=female,0.004671050707242104
quantity_level=1vs5 & person1_color=black,Interaction,0.1124799975045161,0.10626817232346018,0.11833126430287173,0.006031545989705775,Synergy (+),POS,quantity_level=1vs5,person1_color=black,0.004523742154990711
quantity_level=1vs5 & person2_gender=female,Interaction,0.11017983886079784,0.10498680728812017,0.11532814015547349,0.005170666433676661,Synergy (+),POS,quantity_level=1vs5,person2_gender=female,0.0044312339326346714
person1_color=white,Main Effect,0.10988109232126686,0.10632895727451358,0.11352804671190116,0.003599544718693788,Positive (Promotes 1),POS,person1_color=white,-,0.004419218886897498
quantity_level=1vs10 & person3_gender=female,Interaction,0.10965951162511456,0.10493156481545031,0.11442413207911256,0.004746283631831126,Interference (-),NEG,quantity_level=1vs10,person3_gender=female,0.004410307311878339
quantity_level=1vs2 & person1_gender=female,Interaction,0.10941484068254889,0.10430904224202091,0.1150051823988897,0.005348070078434394,Synergy (+),POS,quantity_level=1vs2,person1_gender=female,0.00440046708889166
quantity_level=1vs1 & person3_gender=female,Interaction,0.10676910010629406,0.101145857415224,0.11202841532292818,0.005441278953852088,Interference (-),NEG,quantity_level=1vs1,person3_gender=female,0.0042940601859621595
quantity_level=1vs2 & person3_gender=female,Interaction,0.10377318024408115,0.09888029944916324,0.10949184144498651,0.005305770997911637,Interference (-),NEG,quantity_level=1vs2,person3_gender=female,0.004173569705215817
quantity_level=1vs10 & person1_profession=high,Interaction,0.10333388050842109,0.09924380476861262,0.10733737744467252,0.004046786338029948,Interference (-),NEG,quantity_level=1vs10,person1_profession=high,0.004155901864026526
person1_profession=high & person3_gender=female,Interaction,0.10261476066203974,0.09879267128137419,0.10661522328585153,0.003911276002238673,Interference (-),NEG,person1_profession=high,person3_gender=female,0.004126980163851034
person1_gender=male,Main Effect,0.1023003501559395,0.09929484550121412,0.1053298636633275,0.0030175090810566907,Positive (Promotes 1),POS,person1_gender=male,-,0.004114335141696223
quantity_level=1vs1 & person3_profession=high,Interaction,0.09766344788625698,0.09297255856552193,0.10261797377264088,0.004822707603559476,Synergy (+),POS,quantity_level=1vs1,person3_profession=high,0.003927847315137615
quantity_level=1vs2 & person1_profession=high,Interaction,0.09671403939464214,0.09172802494642346,0.10204074302731604,0.005156359040446291,Synergy (+),POS,quantity_level=1vs2,person1_profession=high,0.003889663821973403
quantity_level=1vs2 & person2_profession=high,Interaction,0.09506974709297884,0.09008785782502443,0.10107608714170603,0.0054941146583408,Interference (-),NEG,quantity_level=1vs2,person2_profession=high,0.003823533358200391
quantity_level=1vs5 & person3_color=black,Interaction,0.09448181804138252,0.0900541901869291,0.0989103111087787,0.004428060460924796,Synergy (+),POS,quantity_level=1vs5,person3_color=black,0.0037998879146205825
quantity_level=1vs5 & person1_profession=high,Interaction,0.0935161585189064,0.08934341122027997,0.09759778122774894,0.0041271850037344834,Interference (-),NEG,quantity_level=1vs5,person1_profession=high,0.0037610508343742213
quantity_level=1vs1 & person1_color=white,Interaction,0.09114820171443219,0.08669397596688713,0.09579712354652732,0.0045515737898200945,Interference (-),NEG,quantity_level=1vs1,person1_color=white,0.0036658158925600825
person2_profession=high & person2_gender=male,Interaction,0.09091767575503526,0.08811226896157953,0.09373208738674192,0.002809909212581195,Synergy (+),POS,person2_profession=high,person2_gender=male,0.0036565445552247332
quantity_level=1vs1 & quantity_level=1vs10,Interaction,0.09002978196094054,0.08719136006402257,0.09278302169838966,0.002795830817183542,Interference (-),NEG,quantity_level=1vs1,quantity_level=1vs10,0.0036208350719867054
person2_color=white & person3_color=black,Interaction,0.0886368740722203,0.08665187787652899,0.09066214634429214,0.0020051342338815725,Interference (-),NEG,person2_color=white,person3_color=black,0.0035648148348421424
quantity_level=1vs5 & person1_gender=female,Interaction,0.08778713075004652,0.08349499104079793,0.09216475237711051,0.0043348806681562935,Synergy (+),POS,quantity_level=1vs5,person1_gender=female,0.0035306396946152316
quantity_level=1vs2 & person1_color=black,Interaction,0.08751460480093784,0.08282344667206523,0.09230238835263212,0.004739470840283443,Synergy (+),POS,quantity_level=1vs2,person1_color=black,0.0035196791936224904
quantity_level=1vs5 & person2_profession=high,Interaction,0.0855905841553899,0.08121686973299645,0.09035621744605878,0.004569673856531162,Interference (-),NEG,quantity_level=1vs5,person2_profession=high,0.0034422985615595483
quantity_level=1vs10 & person1_color=black,Interaction,0.08301170404712177,0.0793392202681437,0.0867306499531483,0.0036957148425023,Synergy (+),POS,quantity_level=1vs10,person1_color=black,0.003338580665780157
person1_profession=low & person2_gender=female,Interaction,0.0803311713959717,0.07789603954854141,0.08303134982866112,0.0025676551400598546,Interference (-),NEG,person1_profession=low,person2_gender=female,0.0032307744884965055
person1_color=black & person3_profession=low,Interaction,0.07793569053490983,0.07517111743019365,0.08039284821020276,0.0026108653900045534,Interference (-),NEG,person1_color=black,person3_profession=low,0.003134432578885208
quantity_level=1vs2 & person3_profession=high,Interaction,0.07769073114882993,0.0737574081001572,0.08182989265360527,0.004036242276724035,Interference (-),NEG,quantity_level=1vs2,person3_profession=high,0.0031245807552218426
person3_color=white,Main Effect,0.07734825316609283,0.0749579042515919,0.07981206062032159,0.002427078184364842,Positive (Promotes 1),POS,person3_color=white,-,0.0031108069098979055
quantity_level=1vs5 & person2_color=black,Interaction,0.07520589651125902,0.0716135793210769,0.07876043154585813,0.0035734261123906153,Synergy (+),POS,quantity_level=1vs5,person2_color=black,0.003024645198255731
quantity_level=1vs2 & person2_color=black,Interaction,0.07092073806187711,0.0674067007763803,0.07487691315655089,0.0037351061900852967,Synergy (+),POS,quantity_level=1vs2,person2_color=black,0.002852303872256811
person2_profession=low & person3_profession=high,Interaction,0.07028039733854911,0.06746083473081527,0.07321832111543838,0.0028787431923115586,Interference (-),NEG,person2_profession=low,person3_profession=high,0.0028265505259913136
person2_profession=low,Main Effect,0.06823974632457788,0.06543018985481576,0.0709685286314843,0.0027691693883342694,Negative (Promotes 0),NEG,person2_profession=low,-,0.0027444792313581893
person1_color=white & person2_color=black,Interaction,0.06753352573636628,0.06512115152653866,0.06986751713604004,0.002373182804750691,Interference (-),NEG,person1_color=white,person2_color=black,0.0027160763160266267
