Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
quantity_level=1vs1 & person3_profession=low,Interaction,0.12010526650079185,0.1158500560814579,0.12466410455956353,0.004407024239052815,Synergy (+),POS,quantity_level=1vs1,person3_profession=low,0.0030391099216328125
person1_profession=high & person2_gender=female,Interaction,0.11858733139443776,0.11483960255317392,0.12261763678886833,0.0038890171178472058,Synergy (+),POS,person1_profession=high,person2_gender=female,0.003000700518144373
quantity_level=1vs10 & person1_gender=female,Interaction,0.11704500887258595,0.11285058322899227,0.12156934919281238,0.004359382981910055,Synergy (+),POS,quantity_level=1vs10,person1_gender=female,0.002961674022345484
person1_gender=male & person2_gender=male,Interaction,0.1168476454230425,0.11475781703764591,0.11905723192306161,0.0021497074427078502,Interference (-),NEG,person1_gender=male,person2_gender=male,0.0029566799930647513
person1_color=black & person2_color=white,Interaction,0.11554121087999929,0.11194476883900135,0.11886746388142386,0.0034613475212112513,Synergy (+),POS,person1_color=black,person2_color=white,0.00292362234041219
person2_color=black & person2_gender=female,Interaction,0.11447733687097655,0.11031726386782323,0.11861286253850545,0.00414779933534111,Synergy (+),POS,person2_color=black,person2_gender=female,0.002896702371368477
person3_color=black & person3_profession=high,Interaction,0.11399798664146053,0.11046706439551839,0.11762303179884716,0.003577983701664386,Interference (-),NEG,person3_color=black,person3_profession=high,0.0028845730278275797
person1_profession=low & person3_gender=female,Interaction,0.11265582726581885,0.10879337378564866,0.11628059703782015,0.0037436116260857466,Synergy (+),POS,person1_profession=low,person3_gender=female,0.0028506114040473414
person2_gender=male & person3_gender=male,Interaction,0.1126239478520149,0.10963925345571486,0.11527391735156069,0.002817331947922913,Synergy (+),POS,person2_gender=male,person3_gender=male,0.0028498047363165243
person2_profession=low & person3_gender=female,Interaction,0.11229060258255853,0.10999303422965984,0.1146270449885778,0.002317005379458982,Interference (-),NEG,person2_profession=low,person3_gender=female,0.002841369861266915
quantity_level=1vs1 & person1_color=black,Interaction,0.11190444703275772,0.10751650145642494,0.11705235761644614,0.0047679280800106,Synergy (+),POS,quantity_level=1vs1,person1_color=black,0.002831598689719783
person2_profession=high & person3_color=black,Interaction,0.1118506751918292,0.1079785240444155,0.11559448370075796,0.003807979828171229,Interference (-),NEG,person2_profession=high,person3_color=black,0.002830238062163378
quantity_level=1vs1 & person3_profession=high,Interaction,0.11112815342086317,0.1058619438585757,0.11635479477881464,0.005246425460119469,Interference (-),NEG,quantity_level=1vs1,person3_profession=high,0.0028119555742532904
